,g_id,mass,redshift,h_mass,central,galaxy_id,disk_sersic_index,sphere_sersic_index,disk_axis_ratio,disk_half_light_radius,sphere_half_light_radius,disk_mass_stellar,sphere_mass_stellar,sphere_axis_ratio,host_halo_mass,position_angles
50647771,6001540091.0,5266734592.0,0.8313683260924865,9783143825408.0,True,6001540091.0,1.0,4.0,0.6312538981437683,4.3933821756071105e-15,2.2895719088341025e-15,319611456.0,4947123200.0,0.958131730556488,9783143825408.0,7.263233352328472e-09
50648484,6001544419.0,3065701120.0,0.8319806157214795,2853211734016.0,True,6001544419.0,1.0,4.0,0.42832744121551514,9.047289060040625e-15,6.346377523245542e-15,1316747520.0,1748953344.0,0.8546222448348999,2853211734016.0,2.621933281519073e-07
50649097,6001546629.0,99205136.0,0.8385573575150507,93577522708480.0,True,6001546629.0,1.0,4.0,0.26452890038490295,2.472222394668109e-15,1.0512962267567858e-15,41552908.0,57652232.0,0.6066620945930481,93577522708480.0,2.769410455227474e-07
50649780,6001550191.0,10153046016.0,0.850810041017313,1738923835392.0,True,6001550191.0,1.0,4.0,0.4569997489452362,5.3404514291063886e-15,2.640135715936084e-15,4170867456.0,5982178304.0,0.5361067652702332,1738923835392.0,6.0202829698307e-08
50650449,6001553308.0,232651014144.0,0.8241809460726954,11501403373568.0,True,6001553308.0,1.0,4.0,0.32990992069244385,1.0506531930948957e-14,7.637290215035452e-15,1235.330810546875,232651014144.0,0.5494137406349182,11501403373568.0,1.556117278033373e-07
50651096,6001556588.0,16327397376.0,0.8282157444671046,2258203049984.0,True,6001556588.0,1.0,4.0,0.4073648154735565,3.2362219625378543e-15,1.863376277256682e-15,7451915264.0,8875481088.0,0.682533860206604,2258203049984.0,2.1532332112714383e-07
50651711,6001560316.0,20557296.0,0.821377872596585,1140176977920.0,True,6001560316.0,1.0,4.0,0.49052587151527405,3.006584958561311e-15,1.1433437704103018e-15,14312448.0,6244848.0,0.9311147332191467,1140176977920.0,7.977147044416663e-08
50652358,6001563044.0,12426307584.0,0.8565195160062768,14498195832832.0,True,6001563044.0,1.0,4.0,0.5013100504875183,2.0119324559673524e-15,1.2987243069882893e-15,62182664.0,12364125184.0,0.8625698089599609,14498195832832.0,1.4738918683256026e-07
50653023,6001566483.0,230416416.0,0.8424074640247587,19518101389312.0,True,6001566483.0,1.0,4.0,0.1993996649980545,2.200516249307263e-15,1.0289646966727622e-15,189800880.0,40615528.0,0.5827586650848389,19518101389312.0,2.4991596495332915e-07
50653468,6001718178.0,6215502336.0,0.9095686352636843,1770339565568.0,True,6001718178.0,1.0,4.0,0.9903488755226135,1.0202704213141475e-14,4.410265729351831e-15,3317454592.0,2898047488.0,0.9745280146598816,1770339565568.0,1.7291099043774022e-07
50654135,6001721154.0,26013728.0,0.8673131035052049,9023783960576.0,True,6001721154.0,1.0,4.0,0.8185198307037354,2.606914443087933e-15,1.0323931196238047e-15,7059385.5,18954344.0,0.9738038182258606,9023783960576.0,9.603562388930975e-08
50654790,6001724492.0,3140408832.0,0.8933922491080941,896250216448.0,True,6001724492.0,1.0,4.0,0.4700417220592499,7.978478242495573e-15,3.272934513531311e-15,2653509120.0,486899904.0,0.5580496788024902,896250216448.0,1.203519603427724e-07
50655401,6001726965.0,4196899584.0,0.923453006723,17332400291840.0,True,6001726965.0,1.0,4.0,0.6600590348243713,3.8408225941562015e-15,2.0549278089536782e-15,100232128.0,4096667648.0,0.8648737072944641,17332400291840.0,4.8314852597925605e-08
50656104,6001730738.0,745767680.0,0.911384997413683,14265399377920.0,True,6001730738.0,1.0,4.0,0.9110990166664124,1.9279224475065404e-15,1.0114955935868487e-15,7070010.5,738697664.0,0.9902129769325256,14265399377920.0,2.392748629554673e-08
50656656,6001732878.0,119415280.0,0.8854700930773611,1459878232064.0,True,6001732878.0,1.0,4.0,0.8134507536888123,2.860636255124082e-15,1.2113874066849237e-15,3869648.5,115545640.0,0.9686050415039062,1459878232064.0,4.433931555276097e-08
50657337,6001736763.0,140664496.0,0.8782709326597617,1956985962496.0,True,6001736763.0,1.0,4.0,0.6990286707878113,2.218664136721938e-15,1.0157826848800926e-15,130409288.0,10255205.0,0.9680010676383972,1956985962496.0,1.0204163324041112e-07
50657960,6001739480.0,11255579648.0,0.8698834322169116,2248963784704.0,True,6001739480.0,1.0,4.0,0.7782497406005859,2.8185728720303554e-15,1.6225569823917492e-15,838488000.0,10417091584.0,0.8400282859802246,2248963784704.0,9.397632201195666e-08
50658634,6001742896.0,10580796416.0,0.9218020372701945,27093224128512.0,True,6001742896.0,1.0,4.0,0.8695889115333557,2.173583531084766e-15,1.3849051623570349e-15,1714467456.0,8866328576.0,0.8951001763343811,27093224128512.0,2.022742409921225e-07
50659206,6001745586.0,84381966336.0,0.8698087351021959,44378622001152.0,True,6001745586.0,1.0,4.0,0.9603890180587769,2.7977928433680558e-15,2.6310901149374432e-15,115975792.0,84265992192.0,0.9641523361206055,44378622001152.0,2.1811367025945854e-07
50659834,6001748576.0,3026823424.0,0.8660076231020093,9857047461888.0,True,6001748576.0,1.0,4.0,0.6546772718429565,2.2899343157245598e-15,1.236541718431848e-15,2408426240.0,618397184.0,0.9593804478645325,9857047461888.0,1.3859409483626314e-07
50660455,6001751185.0,110738219008.0,0.9097770839151775,12183164420096.0,True,6001751185.0,1.0,4.0,0.8674730062484741,6.539910035087945e-15,4.778686382156965e-15,5.351536750793457,110738219008.0,0.9174461960792542,12183164420096.0,1.8189137258852609e-07
50661064,6001753523.0,817921920.0,0.8673961975630415,1110609231872.0,True,6001753523.0,1.0,4.0,0.5388684868812561,2.257471129702172e-15,1.1323583806523781e-15,564571968.0,253349920.0,0.8232790231704712,1110609231872.0,7.221469395086104e-08
50661790,6001757118.0,4220549632.0,0.8783221670463015,918425239552.0,True,6001757118.0,1.0,4.0,0.2889169454574585,2.040852312377898e-15,1.2123515782010867e-15,26518432.0,4194031360.0,0.6182506084442139,918425239552.0,1.4820463155352842e-07
50662558,6001954543.0,14448574464.0,0.9291175308638799,2272985874432.0,True,6001954543.0,1.0,4.0,0.9674555063247681,3.089303331165724e-15,1.8527045140185808e-15,8400248.0,14440173568.0,0.9605432152748108,2272985874432.0,2.148914057736957e-07
50663216,6001957678.0,30489741312.0,0.9387105371173148,6181447794688.0,True,6001957678.0,1.0,4.0,0.9015367031097412,6.833701866228711e-15,4.136229691680006e-15,35558852.0,30454183936.0,0.9040578007698059,6181447794688.0,1.991961367194138e-08
50663846,6001960792.0,4554948608.0,0.9205144652646546,3235717316608.0,True,6001960792.0,1.0,4.0,0.9164810180664062,2.9062743766559186e-15,1.5588553702629535e-15,143424720.0,4411524096.0,0.9826163053512573,3235717316608.0,7.893713344217598e-08
50664520,6001962979.0,1206791424.0,0.9246631929119977,142708257587200.0,True,6001962979.0,1.0,4.0,0.45566853880882263,2.158547291755853e-15,1.133623968204786e-15,710443456.0,496347936.0,0.7972331047058105,142708257587200.0,4.960231397911659e-08
50665208,6001966587.0,389364160.0,0.9165158277519965,6192536485888.0,True,6001966587.0,1.0,4.0,0.2972750961780548,3.105437315831484e-15,1.384396016963806e-15,165056016.0,224308160.0,0.6869192123413086,6192536485888.0,6.176866494823322e-08
50665855,6001969411.0,6783557632.0,0.9494346407524239,63448905940992.0,True,6001969411.0,1.0,4.0,0.9592834115028381,3.789332471231929e-15,1.868606308990158e-15,3584025600.0,3199531776.0,0.9835408329963684,63448905940992.0,1.8851416734451993e-08
50666468,6001971819.0,7848457216.0,0.9501680175733784,20170300981248.0,True,6001971819.0,1.0,4.0,0.3915824890136719,1.4544559777786987e-15,1.0384298831077696e-15,254870880.0,7593586176.0,0.8351742625236511,20170300981248.0,1.284292815759057e-07
50667109,6001975132.0,4631334400.0,0.9504524760596846,7582319116288.0,True,6001975132.0,1.0,4.0,0.5396546125411987,2.698841809556009e-15,1.5158910318646748e-15,4008105984.0,623228480.0,0.9092801213264465,7582319116288.0,4.155134494503547e-08
50667700,6001977402.0,157755506688.0,0.9380909281151981,49672429240320.0,True,6001977402.0,1.0,4.0,0.6088759303092957,1.3503424218938303e-14,9.381125616797783e-15,187265232.0,157568253952.0,0.704158365726471,49672429240320.0,4.106505404828469e-08
50668318,6001980180.0,4989494272.0,0.9342647571927465,75294216028160.0,True,6001980180.0,1.0,4.0,0.6294535398483276,1.796719197995474e-15,1.1309394727159297e-15,73483544.0,4916011008.0,0.7716068029403687,75294216028160.0,2.460352754373986e-07
50669001,6001983374.0,48966594560.0,0.9522595003921945,9578061234176.0,True,6001983374.0,1.0,4.0,0.5419434309005737,7.001583056653355e-15,4.1875272026754274e-15,89855.8125,48966504448.0,0.724790096282959,9578061234176.0,3.819823226143547e-09
50669649,6001986146.0,1217987456.0,0.9290413554077439,65159867400192.0,True,6001986146.0,1.0,4.0,0.42616569995880127,2.7757916279914444e-15,1.3534583446628087e-15,5437670.0,1212549888.0,0.4696933627128601,65159867400192.0,1.458750242570853e-07
50670281,6001988369.0,3012052992.0,0.9244964606635828,61356908740608.0,True,6001988369.0,1.0,4.0,0.8791115880012512,5.322976731235883e-15,2.4488043929238245e-15,14870810.0,2997181952.0,0.9478441476821899,61356908740608.0,2.3033686178827024e-08
50670862,6001990736.0,95976144896.0,0.9567217634138314,28683999903744.0,True,6001990736.0,1.0,4.0,0.9579445719718933,7.198124585061774e-15,4.681578840201223e-15,133530712.0,95842615296.0,0.9386476874351501,28683999903744.0,1.6780798640241788e-07
50671491,6001993288.0,12928315392.0,0.9151359305231386,1962529914880.0,True,6001993288.0,1.0,4.0,0.9983431100845337,3.82593272224057e-15,2.1684062174374938e-15,101684640.0,12826631168.0,0.9898390769958496,1962529914880.0,3.4715103863604505e-08
50672086,6001994930.0,3007252224.0,0.9146658424075171,136033106657280.0,True,6001994930.0,1.0,4.0,0.3705829381942749,3.630274669774659e-15,1.8221995855821095e-15,2244232704.0,763019456.0,0.8322452306747437,136033106657280.0,6.667419584078148e-08
50672725,6001997728.0,124120539136.0,0.9565051217475977,42958061568000.0,True,6001997728.0,1.0,4.0,0.7121679186820984,7.623842356838754e-15,5.5696158498074816e-15,173908080.0,123946639360.0,0.918092668056488,42958061568000.0,3.293354261142716e-08
50673413,6002000963.0,3505761792.0,0.9502637788206205,1502381867008.0,True,6002000963.0,1.0,4.0,0.5912951827049255,3.815886502996978e-15,2.0152447048153126e-15,734394.3125,3505027328.0,0.8868048191070557,1502381867008.0,1.993377516022581e-08
50674291,6002188745.0,12416608256.0,1.0026445072133945,3804856057856.0,True,6002188745.0,1.0,4.0,0.7794132232666016,3.7774823077077654e-15,2.3276559757228687e-15,1175154.0,12415433728.0,0.8422029614448547,3804856057856.0,8.341031652225991e-08
50675029,6002192796.0,590560256.0,0.9974719555464953,13391488876544.0,True,6002192796.0,1.0,4.0,0.5766934156417847,3.910093628517026e-15,1.6834574863353972e-15,506810048.0,83750192.0,0.8684609532356262,13391488876544.0,1.3939578736051576e-07
50675748,6002197003.0,266449408.0,0.9662884356712937,9677831143424.0,True,6002197003.0,1.0,4.0,0.9574449062347412,2.8105911853572715e-15,1.5598202178031966e-15,63524916.0,202924480.0,0.9719535112380981,9677831143424.0,2.8748405037076766e-07
50676413,6002200222.0,4972954624.0,1.002287023233909,1106913263616.0,True,6002200222.0,1.0,4.0,0.08574790507555008,1.5674893658529563e-15,1.0081933390422088e-15,3798289920.0,1174664960.0,0.4787905216217041,1106913263616.0,2.0611287077973353e-07
50677097,6002202946.0,33705826304.0,0.975176934269596,5597443391488.0,True,6002202946.0,1.0,4.0,0.8663228154182434,3.2199232913154487e-15,2.2045878109411034e-15,10797482.0,33695029248.0,0.9115767478942871,5597443391488.0,9.489202308885445e-08
50677743,6002205553.0,963380672.0,0.9732043305580673,2005033549824.0,True,6002205553.0,1.0,4.0,0.8156635761260986,1.973856978897608e-15,1.0842470311327383e-15,858100736.0,105279896.0,0.9752317667007446,2005033549824.0,1.308380906521749e-07
50678416,6002209282.0,19982295040.0,0.990842158872925,1583693168640.0,True,6002209282.0,1.0,4.0,0.7017985582351685,1.299114992463728e-15,1.0073122725786236e-15,28075028.0,19954219008.0,0.9237315058708191,1583693168640.0,1.080619075610615e-07
50679082,6002213129.0,7680996352.0,0.990830307666287,75962284769280.0,True,6002213129.0,1.0,4.0,0.3541586399078369,3.6971155012278885e-15,2.0095568719363668e-15,35686324.0,7645309952.0,0.7416110634803772,75962284769280.0,2.8303745734219476e-07
50679713,6002216171.0,5633743360.0,0.9749051360733498,929512751104.0,True,6002216171.0,1.0,4.0,0.4059363901615143,4.957463656547287e-15,2.581226564484516e-15,4630127104.0,1003615936.0,0.8688862323760986,929512751104.0,1.7175739983401044e-07
50680368,6002219252.0,4341004288.0,0.9866283066002277,1319431438336.0,True,6002219252.0,1.0,4.0,0.8890668153762817,4.5783316162814344e-15,2.248461996715176e-15,811965632.0,3529038592.0,0.9620535969734192,1319431438336.0,1.5826491329168162e-07
50681075,6002222998.0,593904448.0,0.9981351061918629,4791665164288.0,True,6002222998.0,1.0,4.0,0.50283282995224,2.632679913698569e-15,1.2273314881383438e-15,349461824.0,244442624.0,0.8341385722160339,4791665164288.0,9.107825351668964e-08
50681828,6002226738.0,167710240.0,0.9769970153521268,1001581576192.0,True,6002226738.0,1.0,4.0,0.3245989680290222,3.594732463262005e-15,1.456300458204599e-15,31534.96484375,167678688.0,0.828292191028595,1001581576192.0,2.504397346018205e-07
50682571,11000009721.0,83141165056.0,0.12878891168739437,12131431874560.0,True,11000009721.0,1.0,4.0,0.553300142288208,3.78782328507651e-12,2.7805892405128135e-12,4664542208.0,78476623872.0,0.8727797269821167,12131431874560.0,1.5047214686476389e-05
50683704,11000040474.0,30424100864.0,0.23961911446659467,1238120136704.0,True,11000040474.0,1.0,4.0,0.5376192927360535,3.675424332576986e-12,2.090210954241963e-12,7603585024.0,22820515840.0,0.7697203755378723,1238120136704.0,1.6261237426096159e-06
50684767,11000060488.0,42191269888.0,0.26136553451020816,7349456601088.0,True,11000060488.0,1.0,4.0,0.6371588706970215,5.408428798201575e-12,3.423077744071306e-12,1033460224.0,41157808128.0,0.9503747820854187,7349456601088.0,4.641279548606449e-06
50685734,11000082719.0,9957557248.0,0.2920991857195616,975710715904.0,True,11000082719.0,1.0,4.0,0.43307462334632874,6.618605359869404e-12,3.1058158266569516e-12,6535674368.0,3421882880.0,0.8443477749824524,975710715904.0,3.409367037796063e-06
50686782,11000113068.0,103958937600.0,0.33138325132111657,6283094130688.0,True,11000113068.0,1.0,4.0,0.39170679450035095,9.504961550840584e-12,5.908109827612661e-12,456370784.0,103502569472.0,0.8353886604309082,6283094130688.0,1.005913162273957e-05
50687810,11000146003.0,25934563328.0,0.3342715024257501,1572605263872.0,True,11000146003.0,1.0,4.0,0.6063975095748901,8.12072408333988e-12,4.21453452364987e-12,4229675776.0,21704888320.0,0.8544134497642517,1572605263872.0,1.4206682866204328e-05
50688985,11000181932.0,212877295616.0,0.3875312065048151,21929207529472.0,True,11000181932.0,1.0,4.0,0.7689359784126282,1.3259412992455237e-11,9.252071114144842e-12,200565376.0,212676722688.0,0.945661723613739,21929207529472.0,1.548207842336154e-05
50690006,11000187173.0,122020347904.0,0.3717311434917918,1990249676800.0,True,11000187173.0,1.0,4.0,0.899683952331543,6.665062532827853e-12,4.673576416345741e-12,122934168.0,121897410560.0,0.9644246697425842,1990249676800.0,9.27220327715052e-06
50691211,11000239007.0,76473606144.0,0.4104771867131758,10217327689728.0,True,11000239007.0,1.0,4.0,0.25033485889434814,8.448398568088576e-12,5.464811473709684e-12,359999456.0,76113608704.0,0.7179896235466003,10217327689728.0,1.2065361323161688e-06
50692528,11000244119.0,12985155584.0,0.43323735053280665,1051475378176.0,True,11000244119.0,1.0,4.0,0.648364782333374,3.440118031389257e-12,2.0404949507088465e-12,410705984.0,12574449664.0,0.7918452024459839,1051475378176.0,7.361524034005132e-06
50693614,11000248846.0,72364376064.0,0.428287317250285,1807299248128.0,True,11000248846.0,1.0,4.0,0.8642181754112244,9.30451707900543e-12,5.302789189130701e-12,9240571904.0,63123808256.0,0.8948971033096313,1807299248128.0,1.1189005536957075e-05
50694767,11000299618.0,61165899776.0,0.4365680393733169,7356849061888.0,True,11000299618.0,1.0,4.0,0.6489425301551819,9.499885383034453e-12,5.0959533076825754e-12,919471616.0,60246425600.0,0.8386207222938538,7356849061888.0,1.614107968411932e-06
50695929,11000305289.0,43359571968.0,0.44994756207229614,8439844569088.0,True,11000305289.0,1.0,4.0,0.6288626194000244,8.139654881068212e-12,5.0465908480813775e-12,5073242624.0,38286327808.0,0.7707502245903015,8439844569088.0,9.034398166312873e-06
50697126,11000371150.0,23767289856.0,0.476526463414751,1143872946176.0,True,11000371150.0,1.0,4.0,0.3111225366592407,6.202874393119085e-12,3.2301824520172735e-12,195306128.0,23571984384.0,0.7553912997245789,1143872946176.0,1.3638977490012044e-05
50698294,11000376982.0,11091735552.0,0.48659251951697935,1045931622400.0,True,11000376982.0,1.0,4.0,0.790282130241394,7.294143821925673e-12,3.5030885196995346e-12,1591581696.0,9500153856.0,0.961154580116272,1045931622400.0,9.325869050997152e-06
50699639,11000382236.0,36561645568.0,0.4705483678030624,2297007964160.0,True,11000382236.0,1.0,4.0,0.6661199331283569,6.851392883634112e-12,3.9397385524628785e-12,156779648.0,36404862976.0,0.8706678152084351,2297007964160.0,2.584087716449965e-06
50700773,11000442539.0,35437600768.0,0.5252687021241622,1687180279808.0,True,11000442539.0,1.0,4.0,0.7650104761123657,8.312457694387473e-12,4.742753305214002e-12,23062329344.0,12375272448.0,0.9553186297416687,1687180279808.0,8.542310523804118e-06
50701929,11000448194.0,15939380224.0,0.5204286962616349,970166960128.0,True,11000448194.0,1.0,4.0,0.8564088344573975,3.1328939737251635e-12,2.1652571387946903e-12,10456052736.0,5483327488.0,0.9886819124221802,970166960128.0,1.3736630013102299e-05
50703218,11000526862.0,67719942144.0,0.5729808253227271,1166048755712.0,True,11000526862.0,1.0,4.0,0.9058881402015686,5.728743267854981e-12,3.697361131668601e-12,14377734144.0,53342208000.0,0.9471383690834045,1166048755712.0,5.806335145617904e-06
50704205,11000532066.0,20509927424.0,0.5718310082866984,5379365797888.0,True,11000532066.0,1.0,4.0,0.3377586901187897,9.917747732452402e-12,4.836623025638181e-12,691456512.0,19818471424.0,0.5611323118209839,5379365797888.0,1.2959135035186968e-05
50705314,11000537653.0,153890258944.0,0.5570495374770756,7133227122688.0,True,11000537653.0,1.0,4.0,0.46256446838378906,9.69839678145639e-12,6.852999372512556e-12,55.34709548950195,153890258944.0,0.5706852674484253,7133227122688.0,1.5018055846120276e-06
50706358,11000542905.0,47286480896.0,0.561002685340402,2311790788608.0,True,11000542905.0,1.0,4.0,0.3855910301208496,2.2976446012125613e-12,1.9271369675532913e-12,103153840.0,47183327232.0,0.6433693766593933,2311790788608.0,1.3875782274506506e-05
